0.8,0.809478353,0.819069,0.828773286,0.838592543,0.848528137,0.858581449,0.868753871,0.879046815,0.88946171,0.9,0.909532576,0.919166119,0.928901698,0.938740393,0.948683298,0.958731516,0.968886161,0.979148362,0.989519258,1,1.022565183,1.045639553,1.0692346,1.093362074,1.118033989,1.14326263,1.16906056,1.195440625,1.222415961,1.25,1.27299922,1.296421612,1.320274961,1.344567196,1.369306394,1.394500777,1.420158721,1.446288756,1.472899567,1.5,1.518892457,1.538022863,1.557394217,1.577009552,1.596871942,1.616984498,1.637350372,1.657972752,1.678854871,1.7,1.727853945,1.756164267,1.784938445,1.814184078,1.843908891,1.874120736,1.904827592,1.93603757,1.967758913,2,2.045130365,2.091279105,2.1384692,2.186724148,2.236067977,2.28652526,2.33812112,2.390881249,2.444831921,2.5,2.54599844,2.592843223,2.640549921,2.689134392,2.738612788,2.789001554,2.840317443,2.892577512,2.945799134,3,3.087558027,3.177671523,3.270415073,3.365865436,3.464101615,3.565204916,3.669259019,3.776350045,3.886566631,4,4.09026073,4.18255821,4.2769384,4.373448296,4.472135955,4.573050519,4.676242239,4.781762499,4.889663843,5,5.171098471,5.348051879,5.531060578,5.720331779,5.916079783,6.118526224,6.32790032,6.544439133,6.768387838,7,7.178149298,7.360832478,7.548164926,7.740264966,7.937253933,8.13925625,8.346399505,8.558814535,8.776635507,9,9.262674081,9.533014569,9.811245218,10.09759631,10.39230485,10.69561475,11.00777706,11.32905014,11.65969989,12,12.27078219,12.54767463,12.8308152,13.12034489,13.41640786,13.71915156,14.02872672,14.3452875,14.66899153,15,15.43779013,15.88835762,16.35207536,16.82932718,17.32050808,17.82602458,18.34629509,18.88175023,19.43283316,20
25028,23857.04784,22740.87949,21676.93183,20662.7617,19696.04021,18774.54745,17896.16736,17058.88289,16260.77135,15500,14829.72788,14188.44059,13574.88471,12987.86105,12426.22227,11888.87064,11374.7559,10882.87321,10412.26118,9962,9081.332939,8278.519169,7546.676251,6879.530177,6271.361575,5716.95668,5211.562639,4750.846764,4330.859386,3948,3800.102461,3657.745369,3520.72117,3388.830087,3261.879826,3139.685298,3022.068345,2908.857487,2799.887663,2695,2592.249189,2493.415903,2398.35078,2306.910154,2218.955836,2134.354904,2052.979506,1974.706664,1899.418089,1827,1739.126257,1655.479003,1575.854955,1500.060607,1427.911762,1359.233081,1293.857657,1231.626615,1172.388716,1116,1046.196738,980.7595121,919.4152354,861.9079037,807.9975247,757.4591174,710.0817725,665.6677728,624.0317677,585,556.1830508,528.7856172,502.737774,477.9730409,454.4282122,432.0431956,410.7608592,390.5268852,371.2896315,353,327.1490242,303.1911729,280.9878084,260.4104457,241.3400091,223.666143,207.2865735,192.1065163,178.0381285,165,156.038853,147.5643857,139.5501666,131.9711996,124.8038461,118.0257515,111.615775,105.5539243,99.8212926,94.4,87.30179425,80.73732288,74.66645287,69.05206892,63.85984654,59.0580422,54.61729925,50.51046845,46.71244199,43.2,41.12403923,39.14783803,37.26660248,35.47576904,33.77099347,32.14814029,30.60327274,29.13264327,27.73268437,26.4,25.11050994,23.88400415,22.7174062,21.60778994,20.55237213,19.54850548,18.59367202,17.68547674,16.82164165,16,15.49365151,15.00332731,14.5285203,14.06873941,13.62350909,13.19236889,12.77487288,12.37058928,11.97909995,11.6,11.19630268,10.80665464,10.43056692,10.06756762,9.717201243,9.379028134,9.052623955,8.737579128,8.433498331,8.14
